"country","abbreviation","avg_height","calling_code","capital_city","continent","currency_name","religion","currency_code","domain_tld","elevation","north","south","west","east","government_type","independence_date","iso_numeric","landlocked","life_expectancy","national_symbol","national_dish","population_density","population","region_in_world","surface_area","yearly_average_temperature","median_age_2018","iso2","iso3","year","GDP","economy_population","gini","taxes","fertility","mortaliy_under5"
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2018,14546448944.4056,2866376.0,,18.5574753953261,1.617,9.5
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2017,13977387390.5945,2873457.0,33.2,18.8874860107451,1.638,9.4
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2016,13465406059.6498,2876101.0,33.7,17.5902283762095,1.659,9.4
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2015,13033375121.5884,2880703.0,32.9,18.5157960517393,1.677,9.6
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2014,12750473701.7819,2889104.0,34.6,18.3019409890441,1.688,9.9
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2013,12528163103.1195,2895092.0,,16.5032748907978,1.69,10.4
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2012,12403877841.0321,2900401.0,29.0,17.4832338190971,1.684,11.2
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2011,12230507222.1843,2905195.0,,18.0220121712647,1.673,12.1
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2010,11926928505.5231,2913021.0,,,1.66,13.2
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2009,11500613161.6647,2927519.0,,,1.652,14.5
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2008,11127823665.7504,2947314.0,30.0,,1.654,15.8
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2007,10351466806.2388,2970017.0,,,1.671,17.1
Albania,AL,174.0,355.0,Tirana,Europe,Albanian Lek,Islam,ALL,.al,,42.6656,39.6484,19.294,21.0685,Republic,1912.0,8.0,0.0,71.6,,Tavë kosi,104.6122628,2866376.0,Southern Europe,28748.0,11.4,34.3,AL,ALB,2006,9767379279.88863,2992547.0,,,1.704,18.5
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2018,3475566750.62972,77008.0,,,,3.1
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2017,3421211719.47501,76997.0,,,,3.2
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2016,3409412700.51704,77295.0,,,,3.4
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2015,3287458570.8604,77993.0,,,,3.5
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2014,3240978390.56079,79213.0,,,,3.7
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2013,3161792390.29564,80770.0,,,,3.9
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2012,3278085642.31738,82427.0,,,,4.1
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2011,3449688452.87021,83748.0,,,,4.4
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2010,3449966856.68832,84454.0,,,1.27,4.6
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2009,3519475009.94299,84461.0,,,1.19,4.9
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2008,3716558398.51518,83860.0,,,1.25,5.1
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2007,3935330770.25056,82682.0,,,1.18,5.4
Andorra,AD,178.0,376.0,Andorra la Vella,Europe,Euro,Christianity,EUR,.ad,1996.0,42.656,42.4285,1.40719,1.78654,Parliamentary Coprincipality,1278.0,20.0,1.0,83.5,,,163.8425532,77006.0,Southern Europe,468.0,7.6,46.2,AD,AND,2006,3875142516.24022,80995.0,,,1.24,5.7
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2018,442915585749.024,8840521.0,30.8,25.430348081384,1.47,3.5
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2017,431775262676.529,8797566.0,29.7,25.4236447885622,1.52,3.6
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2016,421657228102.472,8736668.0,30.8,25.4191692326751,1.53,3.6
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2015,413432253216.039,8642699.0,30.5,26.8261674155428,1.49,3.7
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2014,409280100109.633,8546356.0,30.5,26.4178983110922,1.46,3.8
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2013,406591421433.927,8479823.0,30.8,26.4151730942712,1.44,3.9
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2012,406487747903.707,8429991.0,30.5,25.92819764092,1.44,4.1
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2011,403740513438.199,8391643.0,30.8,25.4279852755305,1.43,4.2
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2010,392275107258.667,8363404.0,30.3,25.2816355062362,1.44,4.3
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2009,385198647266.611,8343323.0,31.5,25.2251652368968,1.39,4.4
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2008,400267011848.042,8321496.0,30.4,26.0775197165623,1.42,4.5
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2007,394505559258.526,8295487.0,30.6,25.3919943156154,1.38,4.6
Austria,AT,177.0,43.0,Wien,Europe,Euro,Christianity,EUR,.at,910.0,49.0212,46.3727,9.53095,17.1621,Federal Republic,1918.0,40.0,1.0,77.7,,"Wiener schnitzel, Tafelspitz",107.2069267,8840521.0,Western Europe,83859.0,6.35,44.5,AT,AUT,2006,380329113681.259,8268641.0,29.6,25.0504425566822,1.41,4.8
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2018,62461148027.2823,9483499.0,25.2,14.6725689698389,1.448,3.4
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2017,60554177331.8333,9498264.0,25.4,13.0190056104974,1.541,3.6
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2016,59058702608.9201,9501534.0,25.3,13.7882356123814,1.733,3.8
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2015,60589462935.5585,9489616.0,25.6,14.1730944654204,1.724,4.0
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2014,63002175707.5323,9474511.0,27.2,12.6977245264198,1.696,4.3
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2013,61932974220.8466,9465997.0,26.6,13.3549628478795,1.668,4.5
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2012,61317669289.2363,9464495.0,26.5,14.6629750334495,1.62,4.8
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2011,60300321142.6581,9473172.0,27.2,14.5090725642403,1.515,5.1
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2010,57222490768.7143,9490583.0,28.6,16.321438373621,1.494,5.5
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2009,53082941363.8271,9506765.0,27.7,18.6294706290955,1.509,6.0
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2008,52976989868.7029,9527985.0,27.8,25.3533892055523,1.488,6.6
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2007,48073493773.2612,9560953.0,29.6,23.7266987288672,1.429,7.2
Belarus,BY,,375.0,Minsk,Europe,Belarussian Ruble,Christianity,BYR,.by,160.0,56.1658,51.2564,23.1769,32.7708,Republic,1991.0,112.0,1.0,68.0,,Draniki,46.7287999,9483499.0,Eastern Europe,207600.0,6.15,40.9,BY,BLR,2006,44266566187.7427,9604924.0,28.3,22.2230966228065,1.335,7.8
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2018,537945351170.51,11427054,27.2,23.9898290527556,1.62,3.5
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2017,528496260419.776,11375158,27.4,23.4471130328923,1.65,3.7
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2016,520063190330.958,11331422,27.6,22.8423291844664,1.68,3.8
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2015,513558020680.56,11274196,27.7,24.3545378057285,1.7,3.9
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2014,503283690440.236,11209057,28.1,26.1345254492953,1.74,4.1
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2013,495462648324.133,11159407,27.7,26.1908470779882,1.76,4.2
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2012,493197676499.208,11106932,27.5,25.8241412500612,1.8,4.3
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2011,489578626676.653,11038264,28.1,24.9366568094395,1.81,4.4
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2010,481420882905.001,10895586,28.4,24.4682424221396,1.86,4.5
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2009,468015547701.557,10796493,28.6,23.7814627872664,1.84,4.6
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2008,477667990477.055,10709973,28.4,25.2541698756848,1.85,4.6
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2007,475542653709.135,10625700,29.2,24.7885375338784,1.82,4.7
Belgium,BE,176.6,32.0,Bruxelles [Brussel],Europe,Euro,Christianity,EUR,.be,,51.5054,49.4936,2.54694,6.40386,Federation Constitutional Monarchy,1830.0,56.0,0.0,77.8,animal,Moules-frites,377.2149273,11433256,Western Europe,30518.0,9.55,41.6,BE,BEL,2006,458677622724.361,10547958,28.1,25.2877504793919,1.8,4.8
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2018,20265727508.4724,3323929.0,,20.4407481319936,1.265,6.0
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2017,19535100848.8297,3351534.0,,20.2593374095498,1.276,6.1
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2016,18934602269.0509,3386263.0,,19.9514915061892,1.286,6.2
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2015,18356410773.0628,3429362.0,,19.934215698148,1.296,6.3
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2014,17806343590.1312,3482106.0,,19.7779015559579,1.303,6.4
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2013,17603228545.3329,3542598.0,,19.751544642443,1.309,6.5
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2012,17199074936.9112,3604972.0,,20.4775397851709,1.313,6.7
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2011,17341594485.6047,3661173.0,33.0,20.3056652821355,1.315,6.9
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2010,17176781336.7644,3705478.0,,19.685676092678,1.315,7.2
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2009,17029363372.8317,3735945.0,,18.9462862896253,1.311,7.5
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2008,17556851230.7796,3754261.0,,20.3021131798131,1.303,7.9
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2007,16650743291.5849,3762791.0,33.1,21.3942696573542,1.295,8.3
Bosnia and Herzegovina,BA,,387.0,Sarajevo,Europe,,Christianity,BAM,.ba,500.0,45.2392,42.5461,15.7189,19.6222,Federal Republic,1992.0,70.0,0.0,71.5,,Bosnian pot,64.92048828,3323929.0,Southern Europe,51197.0,9.85,43.3,BA,BIH,2006,15729153560.7731,3765422.0,,21.6899549903613,1.288,8.6
Bulgaria,BG,,359.0,Sofia,Europe,Bulgarian Lev,Christianity,BGN,.bg,472.0,44.2176,41.2421,22.3712,28.6122,Republic,1908.0,100.0,0.0,70.9,,"Banitsa, Bob chorba",64.70353721,7025037.0,Eastern Europe,110994.0,10.55,43.7,BG,BGR,2018,60940251461.1954,7025037.0,41.3,20.173382323872,1.56,7.0
